v1,v2,Color,Width,Style,Opacity,Visibility,Label,Label Text Color,Label Font Size,Reciprocated?,id,Dynamic Filter,Add Your Own Columns Here,Relationship,Relationship Date (UTC),tweet,URLs in Tweet,Domains in Tweet,hashtags,tweet_date,Twitter Page for Tweet,Latitude,Longitude,Imported ID,In-Reply-To Tweet ID,pos_count,pos_per,neg_count,neg_per,Sentiment List #3: (Add your own word list) Word Count,Sentiment List #3: (Add your own word list) Word Percentage (%),noncat_count,noncat_per,edgecontent_count
vilakudy,vilakudy,,,,,,,,,,648,,,Tweet,29-04-2021 15:57,"Exit poll conundrum.

#keralaelections2021 

Mathrubhumi predicts all three seats in Wayanad for LDF while Manorama… https://t.co/KiqQAer22o",https://twitter.com/i/web/status/1387798138925162502,twitter.com,keralaelections2021,29-04-2021 15:57,https://twitter.com/#!/vilakudy/status/1387798138925162502,,,1387798138925162502,1387762125796528135,0,0.000,0,0.000,0,0.000,15,100.000,15
divi_pbvr,vilakudy,,,,,,,,,,649,,,Mentions,29-04-2021 16:13,"RT @vilakudy: Exit poll conundrum.

#keralaelections2021 

Mathrubhumi predicts all three seats in Wayanad for LDF while Manorama News says…",,,keralaelections2021,29-04-2021 16:13,https://twitter.com/#!/divi_pbvr/status/1387802249561206787,,,1387802249561206787,,0,0.000,0,0.000,0,0.000,19,100.000,19
asianetnewsbn,asianetnewsbn,,,,,,,,,,650,,,Tweet,29-04-2021 16:10,"সংযুক্ত মোর্চাকে সরিয়ে বিধানসভায় বিরোধী দল বিজেপি
#keralaelections2021 #TamilNaduElections2021 #Elections2021 

https://t.co/JIkDDW0WmE",https://bangla.asianetnews.com/west-bengal-election/exit-polls-say-tmc-is-going-to-occupy-navanna-again-bjp-second-largest-party-bsm-qsbxmy,asianetnews.com,keralaelections2021 tamilnaduelections2021 elections2021,29-04-2021 16:10,https://twitter.com/#!/asianetnewsbn/status/1387801563192717312,,,1387801563192717312,,0,0.000,0,0.000,0,0.000,24,100.000,24
asianetnewsbn,asianetnewsbn,,,,,,,,,,651,,,Tweet,29-04-2021 16:14,"কেরল আর তামিলনাড়ু জয়ের স্বপ্ন অধরা বিজেপির
#keralaelections2021 #TamilNaduElections2021 #Elections2021 

https://t.co/2sWmqdBUSw",https://bangla.asianetnews.com/assembly-elections/exit-polls-say-ldf-returned-to-power-in-kerala-dmk-storm-in-tamil-nadu-bsm-qsc1or,asianetnews.com,keralaelections2021 tamilnaduelections2021 elections2021,29-04-2021 16:14,https://twitter.com/#!/asianetnewsbn/status/1387802493019590657,,,1387802493019590657,,0,0.000,0,0.000,0,0.000,20,100.000,20
bbcnewsmarathi,bbcnewsmarathi,,,,,,,,,,652,,,Tweet,29-04-2021 16:16,"#PollOfPolls LIVE: बंगाल, तामिळनाडू, केरळ, आसाम, पुद्दुचेरीत कुणाच्या बाजूने कौल?
▶️https://t.co/SCLxGGwNe2… https://t.co/WsEbNjV5oE",https://www.youtube.com/watch?v=M21_irS_rO8&feature=youtu.be https://twitter.com/i/web/status/1387802948151906307,youtube.com twitter.com,pollofpolls,29-04-2021 16:16,https://twitter.com/#!/bbcnewsmarathi/status/1387802948151906307,,,1387802948151906307,,0,0.000,0,0.000,0,0.000,32,100.000,32
gitaskapoor_,rahulkanwal,,,,,,,,,,653,,,Mentions,29-04-2021 16:17,"RT @ramanmalik: Lifetime ultimate trolling of @INCIndia and @sardesairajdeep on live national TV show by @rahulkanwal 
On question of where…",,,,29-04-2021 16:17,https://twitter.com/#!/gitaskapoor_/status/1387803142058696705,,,1387803142058696705,,,,,,,,,,
gitaskapoor_,sardesairajdeep,,,,,,,,,,654,,,Mentions,29-04-2021 16:17,"RT @ramanmalik: Lifetime ultimate trolling of @INCIndia and @sardesairajdeep on live national TV show by @rahulkanwal 
On question of where…",,,,29-04-2021 16:17,https://twitter.com/#!/gitaskapoor_/status/1387803142058696705,,,1387803142058696705,,,,,,,,,,
gitaskapoor_,incindia,,,,,,,,,,655,,,Mentions,29-04-2021 16:17,"RT @ramanmalik: Lifetime ultimate trolling of @INCIndia and @sardesairajdeep on live national TV show by @rahulkanwal 
On question of where…",,,,29-04-2021 16:17,https://twitter.com/#!/gitaskapoor_/status/1387803142058696705,,,1387803142058696705,,,,,,,,,,
gitaskapoor_,ramanmalik,,,,,,,,,,656,,,Mentions,29-04-2021 16:17,"RT @ramanmalik: Lifetime ultimate trolling of @INCIndia and @sardesairajdeep on live national TV show by @rahulkanwal 
On question of where…",,,,29-04-2021 16:17,https://twitter.com/#!/gitaskapoor_/status/1387803142058696705,,,1387803142058696705,,0,0.000,0,0.000,0,0.000,20,100.000,20
rajeswar54,mayukhduke,,,,,,,,,,657,,,Mentions,29-04-2021 16:17,"RT @MayukhDuke: Remember-
1. #keralaelections2021 is over.
2. Notwithstanding the results on 2nd May..Kerala under LDF (2016-21) will be on…",,,keralaelections2021,29-04-2021 16:17,https://twitter.com/#!/rajeswar54/status/1387803183582367745,,,1387803183582367745,,0,0.000,0,0.000,0,0.000,22,100.000,22
romainmigus,perspcommuniste,,,,,,,,,,658,,,Mentions,29-04-2021 16:18,RT @PerspCommuniste: Le sondage sorti des urnes au #Kerala (India Today Exit poll) donne aux #communistes une victoire historique aux élect…,,,kerala communistes,29-04-2021 16:18,https://twitter.com/#!/romainmigus/status/1387803384695201794,,,1387803384695201794,,0,0.000,0,0.000,0,0.000,21,100.000,21
yeshu54752315,yeshu54752315,,,,,,,,,,659,,,Tweet,29-04-2021 15:47,"#WestBengalPolls 
#ExitPolls #BengalElection2021 #KeralaElections2021 https://t.co/AB647g3E2P",https://twitter.com/rssurjewala/status/1387680249719123970,twitter.com,westbengalpolls exitpolls bengalelection2021 keralaelections2021,29-04-2021 15:47,https://twitter.com/#!/yeshu54752315/status/1387795705071235075,,,1387795705071235075,,0,0.000,0,0.000,0,0.000,4,100.000,4
yeshu54752315,yeshu54752315,,,,,,,,,,660,,,Tweet,29-04-2021 16:18,"ब्रेकिंग न्यूज
एग्जिट पोल देखकर भारत से #Corona दुम दबाकर भागा

यकीन ना हो तो कोई भी न्यूज़ चैनल लगा कर देख लो..!!😳… https://t.co/pOAZCy5x8S",https://twitter.com/i/web/status/1387803413597982730,twitter.com,corona,29-04-2021 16:18,https://twitter.com/#!/yeshu54752315/status/1387803413597982730,,,1387803413597982730,,0,0.000,0,0.000,0,0.000,42,100.000,42
handsgenerous,itsmenjs,,,,,,,,,,661,,,Mentions,29-04-2021 16:21,"RT @ItsmeNJS: #ExitPolls
#IStandWithSiddharth
#ResignModi
#ModiMustResign
#TamilNaduElections2021
#WestBengalPolls
#keralaelections2021
#Aa…",,,exitpolls istandwithsiddharth resignmodi modimustresign tamilnaduelections2021 westbengalpolls keralaelections2021,29-04-2021 16:21,https://twitter.com/#!/handsgenerous/status/1387804206883500033,,,1387804206883500033,,0,0.000,0,0.000,0,0.000,10,100.000,10
goldmilkece,itsmenjs,,,,,,,,,,662,,,Mentions,29-04-2021 16:21,"RT @ItsmeNJS: #ExitPolls
#IStandWithSiddharth
#ResignModi
#ModiMustResign
#TamilNaduElections2021
#WestBengalPolls
#keralaelections2021
#Aa…",,,exitpolls istandwithsiddharth resignmodi modimustresign tamilnaduelections2021 westbengalpolls keralaelections2021,29-04-2021 16:21,https://twitter.com/#!/goldmilkece/status/1387804241939492868,,,1387804241939492868,,0,0.000,0,0.000,0,0.000,10,100.000,10
drxvinodyadav,itsmenjs,,,,,,,,,,663,,,Mentions,29-04-2021 16:21,"RT @ItsmeNJS: #ExitPolls
#IStandWithSiddharth
#ResignModi
#ModiMustResign
#TamilNaduElections2021
#WestBengalPolls
#keralaelections2021
#Aa…",,,exitpolls istandwithsiddharth resignmodi modimustresign tamilnaduelections2021 westbengalpolls keralaelections2021,29-04-2021 16:21,https://twitter.com/#!/drxvinodyadav/status/1387804329130659842,,,1387804329130659842,,0,0.000,0,0.000,0,0.000,10,100.000,10
galibsiddique21,itsmenjs,,,,,,,,,,664,,,Mentions,29-04-2021 16:22,"RT @ItsmeNJS: #ExitPolls
#IStandWithSiddharth
#ResignModi
#ModiMustResign
#TamilNaduElections2021
#WestBengalPolls
#keralaelections2021
#Aa…",,,exitpolls istandwithsiddharth resignmodi modimustresign tamilnaduelections2021 westbengalpolls keralaelections2021,29-04-2021 16:22,https://twitter.com/#!/galibsiddique21/status/1387804383753080832,,,1387804383753080832,,0,0.000,0,0.000,0,0.000,10,100.000,10
mubashar200421,itsmenjs,,,,,,,,,,665,,,Mentions,29-04-2021 16:22,"RT @ItsmeNJS: #ExitPolls
#IStandWithSiddharth
#ResignModi
#ModiMustResign
#TamilNaduElections2021
#WestBengalPolls
#keralaelections2021
#Aa…",,,exitpolls istandwithsiddharth resignmodi modimustresign tamilnaduelections2021 westbengalpolls keralaelections2021,29-04-2021 16:22,https://twitter.com/#!/mubashar200421/status/1387804589097766915,,,1387804589097766915,,0,0.000,0,0.000,0,0.000,10,100.000,10
amitkum78826194,itsmenjs,,,,,,,,,,666,,,Mentions,29-04-2021 16:23,"RT @ItsmeNJS: #ExitPolls
#IStandWithSiddharth
#ResignModi
#ModiMustResign
#TamilNaduElections2021
#WestBengalPolls
#keralaelections2021
#Aa…",,,exitpolls istandwithsiddharth resignmodi modimustresign tamilnaduelections2021 westbengalpolls keralaelections2021,29-04-2021 16:23,https://twitter.com/#!/amitkum78826194/status/1387804679669645317,,,1387804679669645317,,0,0.000,0,0.000,0,0.000,10,100.000,10
aswin_ny,aswin_ny,,,,,,,,,,667,,,Tweet,29-04-2021 16:23,"ഉറപ്പാണ് വിജയം. എല്ലാ മാധ്യമങ്ങളും ഒരേ സ്വരത്തില്‍ പറയുന്നു #LDF ജയിക്കുമെന്ന്.
#ExitPolls #keralaelections2021… https://t.co/JX1DXRf0gw",https://twitter.com/i/web/status/1387804702725722112,twitter.com,ldf exitpolls keralaelections2021,29-04-2021 16:23,https://twitter.com/#!/aswin_ny/status/1387804702725722112,,,1387804702725722112,,0,0.000,0,0.000,0,0.000,28,100.000,28
singhrajesh26,rahulkanwal,,,,,,,,,,668,,,Mentions,29-04-2021 16:24,"RT @ramanmalik: Lifetime ultimate trolling of @INCIndia and @sardesairajdeep on live national TV show by @rahulkanwal 
On question of where…",,,,29-04-2021 16:24,https://twitter.com/#!/singhrajesh26/status/1387804898725482498,,,1387804898725482498,,,,,,,,,,
singhrajesh26,sardesairajdeep,,,,,,,,,,669,,,Mentions,29-04-2021 16:24,"RT @ramanmalik: Lifetime ultimate trolling of @INCIndia and @sardesairajdeep on live national TV show by @rahulkanwal 
On question of where…",,,,29-04-2021 16:24,https://twitter.com/#!/singhrajesh26/status/1387804898725482498,,,1387804898725482498,,,,,,,,,,
singhrajesh26,incindia,,,,,,,,,,670,,,Mentions,29-04-2021 16:24,"RT @ramanmalik: Lifetime ultimate trolling of @INCIndia and @sardesairajdeep on live national TV show by @rahulkanwal 
On question of where…",,,,29-04-2021 16:24,https://twitter.com/#!/singhrajesh26/status/1387804898725482498,,,1387804898725482498,,,,,,,,,,
singhrajesh26,ramanmalik,,,,,,,,,,671,,,Mentions,29-04-2021 16:24,"RT @ramanmalik: Lifetime ultimate trolling of @INCIndia and @sardesairajdeep on live national TV show by @rahulkanwal 
On question of where…",,,,29-04-2021 16:24,https://twitter.com/#!/singhrajesh26/status/1387804898725482498,,,1387804898725482498,,0,0.000,0,0.000,0,0.000,20,100.000,20
researchaditya,bsindia,,,,,,,,,,672,,,Mentions,29-04-2021 16:24,"RT @bsindia: In #Kerala, the incumbent Left-led #LDF front is likely to retain power with 88 of 140 seats and the #Congress-led UDF will be…",,,kerala ldf congress,29-04-2021 16:24,https://twitter.com/#!/researchaditya/status/1387804906917023745,,,1387804906917023745,,2,7.407,0,0.000,0,0.000,25,92.593,27
redwarior9,perspcommuniste,,,,,,,,,,673,,,Mentions,29-04-2021 16:24,RT @PerspCommuniste: Le sondage sorti des urnes au #Kerala (India Today Exit poll) donne aux #communistes une victoire historique aux élect…,,,kerala communistes,29-04-2021 16:24,https://twitter.com/#!/redwarior9/status/1387804942187048967,,,1387804942187048967,,0,0.000,0,0.000,0,0.000,21,100.000,21
tweetvj1180,itsmenjs,,,,,,,,,,674,,,Mentions,29-04-2021 16:24,"RT @ItsmeNJS: #ExitPolls
#IStandWithSiddharth
#ResignModi
#ModiMustResign
#TamilNaduElections2021
#WestBengalPolls
#keralaelections2021
#Aa…",,,exitpolls istandwithsiddharth resignmodi modimustresign tamilnaduelections2021 westbengalpolls keralaelections2021,29-04-2021 16:24,https://twitter.com/#!/tweetvj1180/status/1387805059451265025,,,1387805059451265025,,0,0.000,0,0.000,0,0.000,10,100.000,10
aryanzaid6,itsmenjs,,,,,,,,,,675,,,Mentions,29-04-2021 16:25,"RT @ItsmeNJS: #ExitPolls
#IStandWithSiddharth
#ResignModi
#ModiMustResign
#TamilNaduElections2021
#WestBengalPolls
#keralaelections2021
#Aa…",,,exitpolls istandwithsiddharth resignmodi modimustresign tamilnaduelections2021 westbengalpolls keralaelections2021,29-04-2021 16:25,https://twitter.com/#!/aryanzaid6/status/1387805143995977733,,,1387805143995977733,,0,0.000,0,0.000,0,0.000,10,100.000,10
dineshk95954448,itsmenjs,,,,,,,,,,676,,,Mentions,29-04-2021 16:25,"RT @ItsmeNJS: #ExitPolls
#IStandWithSiddharth
#ResignModi
#ModiMustResign
#TamilNaduElections2021
#WestBengalPolls
#keralaelections2021
#Aa…",,,exitpolls istandwithsiddharth resignmodi modimustresign tamilnaduelections2021 westbengalpolls keralaelections2021,29-04-2021 16:25,https://twitter.com/#!/dineshk95954448/status/1387805209603174400,,,1387805209603174400,,0,0.000,0,0.000,0,0.000,10,100.000,10
vijay199920,itsmenjs,,,,,,,,,,677,,,Mentions,29-04-2021 16:25,"RT @ItsmeNJS: #ExitPolls
#IStandWithSiddharth
#ResignModi
#ModiMustResign
#TamilNaduElections2021
#WestBengalPolls
#keralaelections2021
#Aa…",,,exitpolls istandwithsiddharth resignmodi modimustresign tamilnaduelections2021 westbengalpolls keralaelections2021,29-04-2021 16:25,https://twitter.com/#!/vijay199920/status/1387805236987846659,,,1387805236987846659,,0,0.000,0,0.000,0,0.000,10,100.000,10
ravirat78236785,itsmenjs,,,,,,,,,,678,,,Mentions,29-04-2021 16:25,"RT @ItsmeNJS: #ExitPolls
#IStandWithSiddharth
#ResignModi
#ModiMustResign
#TamilNaduElections2021
#WestBengalPolls
#keralaelections2021
#Aa…",,,exitpolls istandwithsiddharth resignmodi modimustresign tamilnaduelections2021 westbengalpolls keralaelections2021,29-04-2021 16:25,https://twitter.com/#!/ravirat78236785/status/1387805269745360904,,,1387805269745360904,,0,0.000,0,0.000,0,0.000,10,100.000,10
prof_sahab_,prof_sahab_,,,,,,,,,,679,,,Tweet,29-04-2021 16:23,"#ExitPolls : Covid winning in all 5 states.

#ElectionResults  #BengalElection2021
#Asam #TamilNaduElections2021… https://t.co/kFuLenkw2C",https://twitter.com/i/web/status/1387804720169771010,twitter.com,exitpolls electionresults bengalelection2021 asam tamilnaduelections2021,29-04-2021 16:23,https://twitter.com/#!/prof_sahab_/status/1387804720169771010,,,1387804720169771010,,1,9.091,0,0.000,0,0.000,10,90.909,11
prof_sahab_,prof_sahab_,,,,,,,,,,680,,,Tweet,29-04-2021 16:25,"RT @Prof_Sahab_: #ExitPolls : Covid winning in all 5 states.

#ElectionResults  #BengalElection2021
#Asam #TamilNaduElections2021
#keralael…",,,exitpolls electionresults bengalelection2021 asam tamilnaduelections2021,29-04-2021 16:25,https://twitter.com/#!/prof_sahab_/status/1387805295494135808,,,1387805295494135808,,1,7.143,0,0.000,0,0.000,13,92.857,14
kj_heartz,itsmenjs,,,,,,,,,,681,,,Mentions,29-04-2021 16:27,"RT @ItsmeNJS: #ExitPolls
#IStandWithSiddharth
#ResignModi
#ModiMustResign
#TamilNaduElections2021
#WestBengalPolls
#keralaelections2021
#Aa…",,,exitpolls istandwithsiddharth resignmodi modimustresign tamilnaduelections2021 westbengalpolls keralaelections2021,29-04-2021 16:27,https://twitter.com/#!/kj_heartz/status/1387805861720969225,,,1387805861720969225,,0,0.000,0,0.000,0,0.000,10,100.000,10
directtalk18,itsmenjs,,,,,,,,,,682,,,Mentions,29-04-2021 16:28,"RT @ItsmeNJS: #ExitPolls
#IStandWithSiddharth
#ResignModi
#ModiMustResign
#TamilNaduElections2021
#WestBengalPolls
#keralaelections2021
#Aa…",,,exitpolls istandwithsiddharth resignmodi modimustresign tamilnaduelections2021 westbengalpolls keralaelections2021,29-04-2021 16:28,https://twitter.com/#!/directtalk18/status/1387806052117213185,,,1387806052117213185,,0,0.000,0,0.000,0,0.000,10,100.000,10
smitha_tk,smitha_tk,,,,,,,,,,683,,,Tweet,29-04-2021 13:55,"#Kerala #RepublicCNXExitPoll : 

Victory for #LDF predicted

LDF led by #CPIM - 72-80 seats
UDF led by #Congress  -… https://t.co/MAANGkzkAJ",https://twitter.com/i/web/status/1387767552466690063,twitter.com,kerala republiccnxexitpoll ldf cpim congress,29-04-2021 13:55,https://twitter.com/#!/smitha_tk/status/1387767552466690063,,,1387767552466690063,,3,17.647,0,0.000,0,0.000,14,82.353,17
smitha_tk,smitha_tk,,,,,,,,,,684,,,Tweet,29-04-2021 14:37,"#IndiaTodayExitPoll for #Kerala -

#pinarayivijayan wave

LDF - 104-120 
UDF - 20-36 
NDA - 0-2 
Others- 0-2… https://t.co/7WNxOT8Hs7",https://twitter.com/i/web/status/1387778125908647943,twitter.com,indiatodayexitpoll kerala pinarayivijayan,29-04-2021 14:37,https://twitter.com/#!/smitha_tk/status/1387778125908647943,,,1387778125908647943,,0,0.000,0,0.000,0,0.000,17,100.000,17
smitha_tk,smitha_tk,,,,,,,,,,685,,,Tweet,29-04-2021 14:38,"#Kerala #ExitPoll  | Axis-My India  

 LDF - 104-120 seats
 UDF - 20-36 
 BJP + others - 0-2

#keralaelections2021 #Election2021 #ExitPoll",,,kerala exitpoll keralaelections2021 election2021 exitpoll,29-04-2021 14:38,https://twitter.com/#!/smitha_tk/status/1387778289436143620,,,1387778289436143620,,0,0.000,0,0.000,0,0.000,19,100.000,19
mastervaathi,smitha_tk,,,,,,,,,,686,,,Mentions,29-04-2021 14:43,"RT @smitha_tk: #Kerala #ExitPoll  | Axis-My India  

 LDF - 104-120 seats
 UDF - 20-36 
 BJP + others - 0-2

#keralaelections2021 #Election…",,,kerala exitpoll keralaelections2021,29-04-2021 14:43,https://twitter.com/#!/mastervaathi/status/1387779665591300096,,,1387779665591300096,,0,0.000,0,0.000,0,0.000,20,100.000,20
tv9gujarati,tv9gujarati,,,,,,,,,,687,,,Tweet,29-04-2021 14:27,"Projected vote share in #keralaelections2021 

#BJP+ : 15.40%
#Congress+ : 40.10%
Left+ : 42.70% 
Others : 1.80%… https://t.co/azJieFgVIw",https://twitter.com/i/web/status/1387775558331813893,twitter.com,keralaelections2021 bjp congress,29-04-2021 14:27,https://twitter.com/#!/tv9gujarati/status/1387775558331813893,,,1387775558331813893,,0,0.000,0,0.000,0,0.000,17,100.000,17
tv9gujarati,tv9gujarati,,,,,,,,,,688,,,Tweet,29-04-2021 14:30,"Projected seat share in #keralaelections2021 

Left+ :  70-80
#Congress+ : 59-69
#BJP+ : 0-2
Others : 00… https://t.co/nIK7ploAYX",https://twitter.com/i/web/status/1387776213092028416,twitter.com,keralaelections2021 congress bjp,29-04-2021 14:30,https://twitter.com/#!/tv9gujarati/status/1387776213092028416,,,1387776213092028416,,0,0.000,0,0.000,0,0.000,16,100.000,16
mastervaathi,tv9gujarati,,,,,,,,,,689,,,Mentions,29-04-2021 15:20,"RT @tv9gujarati: Projected seat share in #keralaelections2021 

Left+ :  70-80
#Congress+ : 59-69
#BJP+ : 0-2
Others : 00
#TV9ExitPoll #Ele…",,,keralaelections2021 congress bjp tv9exitpoll,29-04-2021 15:20,https://twitter.com/#!/mastervaathi/status/1387788990938456068,,,1387788990938456068,,0,0.000,0,0.000,0,0.000,20,100.000,20
deepanshu__agar,deepanshu__agar,,,,,,,,,,690,,,Tweet,29-04-2021 14:03,"If we go by the exit polls, Pinarayi Vijayan deserves huge credit for turning around Kerala after winning just 1 se… https://t.co/UeOz7Mbg5h",https://twitter.com/i/web/status/1387769532245217288,twitter.com,,29-04-2021 14:03,https://twitter.com/#!/deepanshu__agar/status/1387769532245217288,,,1387769532245217288,,1,4.762,0,0.000,0,0.000,20,95.238,21
mastervaathi,deepanshu__agar,,,,,,,,,,691,,,Mentions,29-04-2021 15:21,"RT @Deepanshu__Agar: If we go by the exit polls, Pinarayi Vijayan deserves huge credit for turning around Kerala after winning just 1 seat…",,,,29-04-2021 15:21,https://twitter.com/#!/mastervaathi/status/1387789030696243202,,,1387789030696243202,,1,4.348,0,0.000,0,0.000,22,95.652,23
rajkrismenon,rajkrismenon,,,,,,,,,,692,,,Tweet,29-04-2021 15:47,"The Special One?😎 #Kerala, #Keralaelections2021, #ExitPoll https://t.co/kKAkufRA6j",,,kerala keralaelections2021 exitpoll,29-04-2021 15:47,https://twitter.com/#!/rajkrismenon/status/1387795759454560257,,,1387795759454560257,,0,0.000,0,0.000,0,0.000,6,100.000,6
